"","Row.names","x","y"
"489","Guaratuba@PR",18889.9145141873,521.037435946856
"490","Guarujá@SP",28870.6998911406,40427.876040811
"491","Guarulhos@SP",41665.3606853137,90429.8867200161
"492","Guaxupé@MG",26234.2167676771,2240174.05861934
"493","Gurupi@TO",50680.3776610518,434156.512319407
"494","Horizonte@CE",43913.844661087,16042.3810192029
"495","Horizontina@RS",23060.1416764362,1288.37080178323
"496","Hortolândia@SP",21533.4096211814,20957.799723476
"497","Humaitá@AM",24597.7249571015,1361.28870298676
"498","Humberto de Campos@MA",9758.28740709084,584473.936567957
"499","Ibaiti@PR",29344.8396874781,208.3286415452
"500","Ibaté@SP",29941.9655267424,2831417.03194171
"501","Ibiapina@CE",55695.0197048969,1236.13558344752
"502","Ibicaraí@BA",29203.7713524361,47051.066505415
"503","Ibimirim@PE",38920.9898491843,86078.5919973349
"504","Ibiporã@PR",32325.1384942864,11995.1456625368
"505","Ibirité@MG",28872.6626667376,2948391.64153958
"506","Ibitinga@SP",37646.515229036,263086.615744924
"507","Ibititá@BA",31846.8788353233,1849.73475943499
"508","Ibiúna@SP",28177.3756107561,87099.8308325116
"509","Icapuí@CE",27089.9818015099,16648.4158268991
"510","Icatu@MA",11118.9815763752,11673.0181094285
"511","Igaci@AL",19927.3034750596,8244.10973733602
"512","Igarapé-Açu@PA",15032.4026519163,59457.1675584431
"513","Igarapé-Miri@PA",10024.6065867328,28205.499537993
"514","Igarapé@MG",25823.2407048563,115851.099897982
"515","Igrejinha@RS",18339.6484823655,9972.35777615122
"516","Iguaba Grande@RJ",29232.360842009,7232.53428615257
"517","Iguape@SP",30915.8827016674,1581.7089521743
"518","Iguatu@CE",43271.0371027311,50030.6321548724
"519","Ilha Solteira@SP",49107.6145700105,130441.913355852
"520","Ilhabela@SP",35716.8424281945,99358.6062805183
"521","Ilhéus@BA",56941.2919246481,190723.421560538
"522","Imperatriz@MA",42889.2553671322,43080.0440441238
"523","Inconfidentes@MG",21088.5952630223,2174.74810493581
"524","Indaiatuba@SP",31914.306952755,30515.7280722474
"525","Independência@CE",36094.8659638471,4072.86911437083
"526","Indiaroba@SE",16420.5274178021,4103.58092873637
"527","Ingá@PB",28578.7201931393,37831327.1969592
"528","Inhambupe@BA",21368.6241227878,9764.17751845319
"529","Inhapim@MG",37147.1823059068,2378222.04358525
"530","Inhumas@GO",43458.7166975015,132765.544871996
"531","Ipameri@GO",31471.4649103732,35029.9576870104
"532","Ipanguaçu@RN",35100.5000757748,5417.85195896862
"533","Ipatinga@MG",51246.5766842091,111272.420222918
"534","Ipiaú@BA",26074.8807500522,40080.9578585932
"535","Ipirá@BA",36029.3430654737,15702.3821415251
"536","Ipojuca@PE",27999.901467856,10280.2501579352
"537","Iporá@GO",46157.4682672961,10985.4553026628
"538","Ipu@CE",49424.4629485574,1561033822815.88
"539","Ipueiras@CE",26431.9375554007,10120.3487885184
"540","Iracema@CE",28574.0751887521,77021.1323187984
"541","Iranduba@AM",20621.5805481807,51653.5090543914
"542","Iraquara@BA",20269.0214373547,1073.84765851425
"543","Irati@PR",53015.6867229398,18430.1019453443
"544","Irecê@BA",45933.3872753883,124797.249137536
"545","Itabaiana@PB",32560.6510416231,3039.54441969777
"546","Itabaiana@SE",48228.0501163989,43715.827381277
"547","Itabaianinha@SE",20367.8033872667,18329.952645605
"548","Itaberaba@BA",31331.1647524049,218367.179743894
"549","Itabira@MG",42007.4068175619,110421.279737056
"550","Itabirito@MG",31478.4729647233,34169.1462361444
"551","Itaboraí@RJ",28668.827577788,112021.180916443
"552","Itabuna@BA",44747.9932683057,26624.3306525833
"553","Itacajá@TO",16922.7688523107,143472053.809943
"554","Itacarambi@MG",18586.1582521091,1370.99238473639
"555","Itacoatiara@AM",22588.0540085634,1028.96064310968
"556","Itaguaí@RJ",25514.9737205018,37036.1339418742
"557","Itajubá@MG",38929.7059234894,28122.641562272
"558","Itajuípe@BA",34961.0122132311,8260.97903193347
"559","Itamaraju@BA",26496.3085694001,31950.7991560433
"560","Itamarandiba@MG",31535.9665305746,4083.5246539846
"561","Itambé@PE",28863.7535035653,4362.16767333844
"562","Itanhém@BA",44822.7128256963,1814.50206350517
"563","Itaobim@MG",29181.1676977968,6694.18217015404
"564","Itapaci@GO",35194.2465836079,1404.85980232435
"565","Itaparica@BA",24831.3348765939,167596.772171759
"566","Itapecuru Mirim@MA",15083.04185313,3.43439948253383
"567","Itapema@SC",28895.600443991,16480.2394155054
"568","Itapemirim@ES",34052.2108734306,36091.9498526815
"569","Itaperuna@RJ",38751.4263306187,71835.3402000983
"570","Itapetinga@BA",51126.9812215983,8988.2228330127
"571","Itapetininga@SP",30240.3624938629,5226.03038357795
"572","Itapeva@SP",25557.6637066141,584566.074492872
"573","Itapevi@SP",23798.6079354475,21675.3477750684
"574","Itapipoca@CE",67747.2795423079,241074.149843909
"575","Itapira@SP",27876.6555691186,3585.50576439224
"576","Itapiranga@SC",19325.0259881792,2871799937.86742
"577","Itaporanga d'Ajuda@SE",13733.8865655246,45077.4938134659
"578","Itaporanga@PB",33971.5222183354,124816.514708829
"579","Itapororoca@PB",39251.6036485912,2534.13091306449
"580","Itapuranga@GO",50738.2020545991,68436.4577984503
"581","Itaquaquecetuba@SP",21915.5077597619,16259.779448865
"582","Itaqui@RS",24123.2817895447,131897.303142981
"583","Itaquiraí@MS",23496.072627375,6784.66363775045
"584","Itararé@SP",23912.0334673866,95132.7077604201
"585","Itarema@CE",40629.8397877206,25.1099423841172
"586","Itatiba@SP",38069.1617090893,26108.5191234645
"587","Itatira@CE",20090.0631215587,1359.5190962603
"588","Itaúna@MG",31148.0354431166,44363.3104448807
"589","Itinga do Maranhão@MA",20074.4765228092,3341.38950492299
"590","Itiquira@MT",12845.2249302475,34699.5069921419
"591","Itu@SP",35925.5756669767,40767.1734114599
"592","Ituberá@BA",19335.4655633704,127410.384954255
"593","Ituiutaba@MG",40760.8868578265,24639.4769700382
"594","Itumbiara@GO",33385.6406861108,10026.9351222936
"595","Itupeva@SP",33817.150446308,36413.3565780017
"596","Ituporanga@SC",27167.3061332237,81686.01006387
"597","Iturama@MG",29355.0177115844,18785.2808900977
"598","Ituverava@SP",57712.9219565538,1536.54065532188
"599","Ivaiporã@PR",30190.0361962937,5928.76632270084
"600","Ivinhema@MS",18933.2748451919,7810.40321115862
"601","Ivoti@RS",24932.0143053399,1094.31322278406
"602","Jaboatão dos Guararapes@PE",41344.8798362406,40693.2021261685
"603","Jaboticabal@SP",35150.8239460688,2872476.87944849
"604","Jacaraú@PB",19394.958384179,15148.5095572425
"605","Jacarezinho@PR",32664.1847193556,4173.33035269741
"606","Jaciara@MT",45373.1870969166,2714.13543737069
"607","Jacundá@PA",16546.9651383788,1491.40036681311
"608","Jaguaquara@BA",27145.8112282204,326331.737022868
"609","Jaguarão@RS",29501.1605490066,5981237.58881227
"610","Jaguaré@ES",57439.9314372877,49086.9426195145
"611","Jaguariaíva@PR",24673.8830403209,1237352.82502562
"612","Jaguaribe@CE",55093.3659120863,116265.293412435
"613","Jaguariúna@SP",33277.6300197597,51079784.9366746
"614","Jaíba@MG",24949.1782564558,5294.13771974548
"615","Jales@SP",28477.5919853028,11499.9093748862
"616","Janaúba@MG",41863.3776139216,27159.7592803828
"617","Jandaia do Sul@PR",34146.9377029999,23262.1380508589
"618","Jandira@SP",25587.5881514599,12338.7470519921
"619","Januária@MG",49487.9961973421,387157.912989339
"620","Japaratuba@SE",21371.8283607351,8102.66616943018
"621","Japeri@RJ",19663.9492392863,2622.28538180356
"622","Jaraguá do Sul@SC",27901.5768512095,40978.855115106
"623","Jaraguá@GO",27982.9559530795,2439074.95077702
"624","Jardim de Piranhas@RN",40843.9427582933,15901885.2894323
"625","Jardim@CE",32310.6378900475,1855.81288805992
"626","Jaru@RO",14134.0607337907,50009.9865552467
"627","Jataí@GO",48820.9782563044,4795198.548993
"628","Jequié@BA",50058.0103946225,13963455.8909487
"629","Jeremoabo@BA",24045.7124760579,14017.684041189
"630","Ji-Paraná@RO",19848.9987643671,7500.22912035734
"631","Jiquiriçá@BA",38851.167157447,7097.16433860992
"632","Joaçaba@SC",25169.4656048256,97616.4377687437
"633","João Câmara@RN",24167.200399126,8516.86550187465
"634","João Dourado@BA",30870.1710220387,443.583249976732
"635","João Lisboa@MA",18543.9285630326,8238.85434324093
"636","João Monlevade@MG",35572.6356390272,71429.0570031235
"637","João Neiva@ES",52770.9977084035,2237.81970944761
"638","João Pessoa@PB",64224.1885290051,147259.670422837
"639","João Pinheiro@MG",41027.2111768637,148020.054602754
"640","Joinville@SC",27369.5148001297,68548.5429879827
"641","José Bonifácio@SP",38395.8224475092,3721343.9897933
"642","José de Freitas@PI",20177.5651095154,9214.08892521897
"643","Juara@MT",19884.2518901488,669661.0656553
"644","Juazeirinho@PB",24532.7531406565,1842.60140620639
"645","Juazeiro@BA",44576.5028997256,50836.2973587355
"646","Jucurutu@RN",36556.4132138431,5056.37503895143
"647","Juiz de Fora@MG",49001.6376703083,111514.480644538
"648","Jundiaí@SP",34986.1719199154,33538.7277782856
"649","Juquitiba@SP",21378.5567940178,251271870.770951
"650","Juruti@PA",17477.8546502849,124042.970815053
"651","Jussara@GO",42100.9457371403,85116.5584416378
"652","Ladainha@MG",21841.0699233413,5981.29545578791
"653","Ladário@MS",25913.652084963,1924.31178580695
"654","Lagarto@SE",35757.1613597923,1923837.68148667
"655","Lages@SC",34619.4784131476,466987.192356761
"656","Lago da Pedra@MA",21538.6556637865,62988.9572414553
"657","Lagoa da Prata@MG",29844.2547608614,22560.7984809905
"658","Lagoa de Itaenga@PE",34635.8387799833,5765.97445719278
"659","Lagoa Grande@PE",28341.8674401012,604083.539714778
"660","Lagoa Santa@MG",46325.2683325975,1354658.49974259
"661","Lagoa Vermelha@RS",26535.4775994975,349893.389231944
"662","Laguna@SC",30728.2221629918,370801.049788516
"663","Lajeado@RS",32260.7303211884,19120.3439241693
"664","Lajedo@PE",27377.8776470885,286602.155766916
"665","Lambari@MG",23028.7161364263,526182.145996617
"666","Lapa@PR",32063.0619692846,36931.4238534488
"667","Lapão@BA",22297.6345761589,164646.790333469
"668","Laranjal do Jari@AP",14037.9182539594,25218.0821439978
"669","Laranjeiras do Sul@PR",36799.4877532501,2150.10047155318
"670","Lauro de Freitas@BA",60528.2375819073,220071.487815545
"671","Lavras da Mangabeira@CE",57584.4399656303,79140.8309126907
"672","Lavras@MG",47114.0841457788,131279.339988214
"673","Leme@SP",33249.9825067917,7865.69235439772
"674","Lençóis Paulista@SP",30194.2939989149,6060.63147085949
"675","Leopoldina@MG",37859.7309466389,174090.026303995
"676","Lima Duarte@MG",32209.0222055539,5576.73361994527
"677","Limeira@SP",28100.6946734983,31882.962370477
"678","Limoeiro do Ajuru@PA",11249.6435434779,2866.65581574735
"679","Limoeiro do Norte@CE",48700.3545685214,20723.3069804361
"680","Linhares@ES",48498.2647821559,112379.614329056
"681","Lins@SP",36206.6107938414,8497.75884298709
"682","Livramento de Nossa Senhora@BA",42322.0375781424,4295.12993830328
"683","Loanda@PR",23669.309128122,8256.52074999211
"684","Londrina@PR",45395.0668236984,169783.379533077
"685","Lontra@MG",20614.7185892483,6841.72315235223
"686","Lorena@SP",47266.4237224493,146695.416629428
"687","Lucas do Rio Verde@MT",27194.4181846463,79726.9113760581
"688","Luís Eduardo Magalhães@BA",32778.6501614216,6305.70503748044
"689","Luís Gomes@RN",25866.8096344665,5866.53347588723
"690","Luz@MG",37153.6264052776,2943.05204112244
"691","Luziânia@GO",26432.3173277911,8979.62833666998
"692","Macaé@RJ",41286.5672965857,64524.1593494115
"693","Macaíba@RN",32133.1323398481,18615.8141557883
"694","Macapá@AP",25751.128954947,150705.253361602
"695","Macaparana@PE",37320.0595350736,36984.662780345
"696","Macau@RN",51752.2041192732,89923286464.7721
"697","Macaúbas@BA",25387.4994482429,17957.4516308762
"698","Maceió@AL",58944.1044148197,342074.096542459
"699","Machacalis@MG",30527.097870797,279744660.541037
"700","Machadinho D'Oeste@RO",25577.29445014,88540.2753582251
"701","Machadinho@RS",21489.6620553688,2735988861.63042
"702","Machado@MG",30240.3619546248,83820.8152847039
"703","Mãe do Rio@PA",12649.512471742,1783.58854851445
"704","Mafra@SC",36108.7928656678,6079.72811240549
"705","Magé@RJ",33991.4678971788,67562.2922376931
"706","Mairinque@SP",23015.4002837555,20954.6154720377
"707","Mairiporã@SP",32485.2205738117,5497786.08082823
"708","Mamanguape@PB",24295.947684689,38565.9833452314
"709","Manacapuru@AM",14873.2523520713,9348.20110682843
"710","Manaus@AM",33007.5175135457,26951.1734731859
"711","Mâncio Lima@AC",9662.55919920154,7083.65978590403
"712","Mandirituba@PR",19300.8221046196,0.499515375791488
"713","Manga@MG",18250.4450300748,9832387.61892867
"714","Manhuaçu@MG",47012.3919738507,46666.4533324032
"715","Manhumirim@MG",29371.6407103999,34955.8492567406
"716","Mantena@MG",27769.5259175119,27468.0036558784
"717","Marabá@PA",29121.6468709166,106872.530333051
"718","Maracaçumé@MA",12569.0774585883,6980.0646772269
"719","Maracaju@MS",24714.2033471039,115820.987685142
"720","Maracás@BA",25947.5229797079,1868800.13700575
"721","Maragogipe@BA",15292.4347742379,1457.44688119053
"722","Maranguape@CE",35439.8195468454,8821.02670646625
"723","Marau@RS",22582.3725691882,14236.6422718659
"724","Maravilha@SC",21205.1745688401,912695.879303687
"725","Marco@CE",35925.1708968504,2384.0967669589
"726","Marechal Cândido Rondon@PR",21953.9404505129,5095.18052931336
"727","Marechal Deodoro@AL",47516.1974006947,452323.076977405
"728","Mari@PB",27899.6027549875,4489.31008713724
"729","Marialva@PR",32155.3525134171,8621.54444451501
"730","Mariana@MG",42226.9001436895,252223.01556226
"731","Maricá@RJ",32757.4037036313,23521.2526934516
"732","Marília@SP",41029.1407032725,20638.5147700459
"733","Maringá@PR",41410.6467277187,68502.7114392524
"734","Marituba@PA",15867.2811296786,19141.2843213379
"735","Maruim@SE",23581.1915486937,73290.3116568832
"736","Massapê@CE",31556.9041222244,23103.8711620554
"737","Matão@SP",24310.8909260307,28425.9640814108
"738","Mateus Leme@MG",23323.3280090432,21173.737513163
"739","Matinha@MA",10377.4705280581,3267.33985099051
"740","Matinhos@PR",22589.3633630434,3657.97767071636
"741","Matozinhos@MG",35068.1568394018,1137650.99615667
"742","Mauá da Serra@PR",25720.836819803,21775.4503327047
"743","Mauá@SP",28315.5974147018,35968.0358207389
"744","Maués@AM",16054.5270500447,13593.5334429714
"745","Mauriti@CE",46108.759948166,39730.4461515032
"746","Mazagão@AP",17587.3174978311,113901921465.676
"747","Medeiros Neto@BA",20123.0614051476,1457.30812477737
"748","Medianeira@PR",24851.2866551755,18050.8003199238
"749","Mesquita@RJ",36670.7731460546,53895.2949904854
"750","Miguel Calmon@BA",26254.8493933661,23740220907.8766
"751","Milagres@CE",44598.8559582152,2275.15508927148
"752","Mimoso do Sul@ES",45324.5444846617,17342.1510538827
"753","Minaçu@GO",27901.6917610376,30508.7541224256
"754","Minas Novas@MG",30414.2022474046,42267.7295007866
"755","Mineiros@GO",45666.1349975897,760087.123052832
"756","Miracatu@SP",31204.4934484817,78319.7541699328
"757","Miracema do Tocantins@TO",26776.8021996498,448687.107730083
"758","Miranda@MS",23438.6157635613,66452.7455554826
"759","Mirandiba@PE",21953.73053775,86644.3399051255
"760","Mirandópolis@SP",39440.1627798309,752.444969136548
"761","Mirante da Serra@RO",17260.0807053048,2245.11262917873
"762","Mirante do Paranapanema@SP",32978.6462081683,1515.21080748982
"763","Mirassol d'Oeste@MT",22441.6452004729,1554.53884189781
"764","Mirassol@SP",27591.1072893349,129656972.189893
"765","Mirinzal@MA",10835.0302686571,480.463789225036
"766","Missão Velha@CE",70584.7543013064,752125.231067723
"767","Mocajuba@PA",13227.2915677012,715.843377171282
"768","Mococa@SP",27568.5655150006,338099.153793645
"769","Mogi das Cruzes@SP",37146.3646357281,261655.123963536
"770","Mogi Guaçu@SP",25465.8331011803,44262.6983541208
"771","Moju@PA",15456.980703844,4660.65271645191
"772","Mombaça@CE",38113.6886139569,11517.2908238453
"773","Monsenhor Gil@PI",19341.4854223503,1540.21524829815
"774","Monsenhor Tabosa@CE",21217.9176360512,15420.7489889462
"775","Montanha@ES",34596.9877298928,103323.141180735
"776","Monte Alegre@PA",16026.0910405162,1217.86517903103
"777","Monte Alto@SP",26065.7640138771,17266.28307093
"778","Monte Aprazível@SP",35125.1579822511,17874.2434557334
"779","Monte Azul@MG",102627.188518435,9539.87184324515
"780","Monte Carmelo@MG",40160.1476356265,13068.9155382172
"781","Monte Mor@SP",22693.9514161482,6609.98125031365
"782","Monte Negro@RO",18233.0808634805,47190628.5592299
"783","Monte Sião@MG",24791.2744798604,263434.025663006
"784","Monteiro@PB",29403.2438964144,30479.1091447839
"785","Montenegro@RS",20903.5547373034,46656.8583769424
"786","Montes Altos@MA",20348.9567440329,934.560172529641
"787","Montes Claros@MG",44290.265364843,209562.237615551
"788","Morada Nova@CE",45892.4347242997,221054.406680938
"789","Moreno@PE",25344.6240324365,14316.0826664762
"790","Morrinhos@GO",41186.0646336154,76329.0510813404
"791","Morro do Chapéu@BA",24226.9559200902,134526.100592228
"792","Mossoró@RN",43136.1154622659,55040.4983360768
"793","Mostardas@RS",11557.4034589351,86934.549139042
"794","Muriaé@MG",38447.340275473,81298.1688417231
"795","Muritiba@BA",45101.7612483161,10348.0121554497
"796","Mutuípe@BA",30761.3310302951,13500.3589607293
"797","Mutum@MG",26634.6652141181,13825.4974559303
"798","Muzambinho@MG",22514.5503078278,12252.8745389101
"799","Nanuque@MG",25153.8013801453,9337.57612403795
"800","Natal@RN",56190.244003122,161423.057806769
"801","Natividade@TO",13294.2972108544,10952851.4110977
"802","Navegantes@SC",19798.2781906577,33118.9013869623
"803","Naviraí@MS",20497.7305099142,16837.3769549182
"804","Nazaré da Mata@PE",28150.9868983356,41499.6570391885
"805","Nazaré@BA",21028.0125511534,4060.37273881991
"806","Neópolis@SE",17551.3197759497,3983.09881496048
"807","Nepomuceno@MG",39511.4785615,47703.1347164541
"808","Nerópolis@GO",33107.6547912054,23692.7811937754
"809","Nilópolis@RJ",41169.2957486425,40884.0147272592
"810","Niquelândia@GO",21229.3912122737,23528.0169445184
"811","Nísia Floresta@RN",19702.2096982598,8473.31927860006
"812","Niterói@RJ",57176.4074936932,73681.7632569797
"813","Nossa Senhora da Glória@SE",28934.8398895665,4696.07015717846
"814","Nossa Senhora das Dores@SE",22670.6100079037,14903.2835538945
"815","Nossa Senhora do Socorro@SE",27114.3058559686,25590.0249231098
"816","Nova Andradina@MS",21773.8864134385,3162.77149690628
"817","Nova Brasilândia D'Oeste@RO",18144.7857882841,46599.4440048278
"818","Nova Cruz@RN",39164.0959857666,11207.240916255
"819","Nova Era@MG",39926.238982261,89461.1752011948
"820","Nova Esperança@PR",46190.7605449469,5.48512684285605
"821","Nova Friburgo@RJ",34173.9710084228,96096.0371552131
"822","Nova Iguaçu@RJ",38279.7550996345,45983.4411980237
"823","Nova Lima@MG",50326.6656123785,58324.9865716913
"824","Nova Odessa@SP",19735.6539261883,23110.9730560089
"825","Nova Olímpia@MT",17310.6134304576,205517.044196215
"826","Nova Olinda do Norte@AM",10440.9012406428,266.047515255638
"827","Nova Olinda@CE",23733.4634857556,112127.720647319
"828","Nova Petrópolis@RS",18668.5814540603,9351.61417358785
"829","Nova Prata@RS",23243.5647037046,39398.2098409373
"830","Nova Russas@CE",39999.9721435316,3543.37103647555
"831","Nova Serrana@MG",22901.1818356574,7984.0986614921
"832","Nova Viçosa@BA",44688.5595724495,8506679673710.8
"833","Nova Xavantina@MT",22649.0029682676,16391.9275833306
"834","Novo Acordo@TO",10051.5265448338,736.019829567772
"835","Novo Gama@GO",20264.2542756773,21797.9969748963
"836","Novo Hamburgo@RS",30630.1115099438,104084.456788611
"837","Novo Horizonte@SP",29017.7722036297,14120.6304239796
"838","Novo Progresso@PA",26915.1876548576,37573150209.3651
"839","Novo Repartimento@PA",15096.9287921137,2897.23094462286
"840","Óbidos@PA",15047.9885126471,3993.26873102022
"841","Oeiras do Pará@PA",11157.6401248688,80952.3797901931
"842","Oiapoque@AP",8258.37171214876,37128.7232887846
"843","Olho d'Água das Flores@AL",20379.2362360368,2306.78750830968
"844","Olímpia@SP",29037.9445893088,153062.954325671
"845","Olinda@PE",52182.8342440804,34047.3758418071
"846","Oliveira dos Brejinhos@BA",15006.1630600527,11498.4645582086
"847","Oliveira@MG",31326.0427275932,2813841.41415369
"848","Oriximiná@PA",13392.8366636865,11510.1242594557
"849","Orlândia@SP",36115.3998372765,11284.5587668623
"850","Orleans@SC",31301.0307490128,2419.69553694546
"851","Orobó@PE",25224.7340595981,6819.59161798331
"852","Orós@CE",23988.4680100811,592.338281332257
"853","Osasco@SP",39641.6969864419,146021.157588791
"854","Osório@RS",21677.7394439747,8259.74925697276
"855","Osvaldo Cruz@SP",29779.0017918652,11778.79135406
"856","Ouricuri@PE",43468.9150050726,2286.406193096
"857","Ourinhos@SP",38499.8077924254,23957.918326857
"858","Ouro Branco@MG",35978.7963453274,699414.00614384
"859","Ouro Preto do Oeste@RO",20649.5678458981,109306.024397646
"860","Ouro Preto@MG",88092.226265476,78849.921846141
"861","Pacajá@PA",11191.6549287915,23.3085642949281
"862","Pacajus@CE",49081.2785433747,11308.5600013666
"863","Pacatuba@CE",30812.7767315994,530798.674102766
"864","Paço do Lumiar@MA",23685.1812516944,19786.2683935008
"865","Pacoti@CE",29519.6586379122,0.470509647233026
"866","Palhoça@SC",25464.0550307213,17692.4215781205
"867","Palmares@PE",26785.8716426519,5061.88447000617
"868","Palmas de Monte Alto@BA",22856.2995006388,6251.64380111754
"869","Palmas@PR",19019.0818152794,12337.9520180714
"870","Palmas@TO",48490.5774732426,187913.616794134
"871","Palmeira das Missões@RS",17192.3831444999,39136.5122223773
"872","Palmeira@PR",28364.5867142772,4742733.28619415
"873","Palmeirópolis@TO",24898.4092085266,1471922742115.97
"874","Palmitos@SC",31346.9056973826,10585.8505363789
"875","Palotina@PR",34208.981210194,4871.23649021727
"876","Panambi@RS",19893.9459242213,7320.86885999403
"877","Panelas@PE",32381.8476431589,320785.427184694
"878","Pará de Minas@MG",41386.5353001696,102986.510919758
"879","Paracambi@RJ",36013.5256302901,9289.93164278919
"880","Paracatu@MG",73102.586526041,73814.0238362127
"881","Paragominas@PA",24331.6453424343,7242.96680571738
"882","Paraguaçu Paulista@SP",33273.4601489985,22160.854919882
"883","Paraíba do Sul@RJ",39024.7466014928,9314.19694567693
"884","Paraíso do Tocantins@TO",22099.3090717929,1984.67232882349
"885","Parambu@CE",35035.5227897617,3643.00985865352
"886","Paranaguá@PR",39974.7555383071,16432.9800202886
"887","Paranaíba@MS",42392.4019835568,1693.60204699941
"888","Paranatinga@MT",21525.7746123766,2546.61139902264
"889","Paranavaí@PR",30642.3809880377,5583185.9517164
"890","Paraopeba@MG",33805.6958287336,78632.9475161246
"891","Parauapebas@PA",24331.4744033618,192341.766577419
"892","Parelhas@RN",56190.630449616,48912.9590212128
"893","Paripiranga@BA",26630.2558173785,3269.88922885815
"894","Parnaíba@PI",45179.2673341455,42467.2536793468
"895","Parnamirim@PE",32773.7575790711,1602682.6109922
"896","Parnamirim@RN",38243.5502930533,19092.073421825
"897","Parnarama@MA",21635.1850461309,39898.6353093093
"898","Parobé@RS",13998.4510825606,136088.545657098
"899","Passira@PE",38649.396409966,24579576191110.7
"900","Passo Fundo@RS",36811.5020580311,102128.517874613
"901","Passos@MG",38045.2722736766,444967.09572783
"902","Pato Branco@PR",36167.3534695937,104746.681988354
"903","Patos de Minas@MG",30440.6746785668,129982.978385395
"904","Patos@PB",43810.9074362651,75782.8229001508
"905","Patrocínio@MG",36562.9474035691,297210.887511027
"906","Patu@RN",31008.0665997631,3339542.87704163
"907","Pau dos Ferros@RN",62248.3656074531,426818.229667905
"908","Paudalho@PE",30737.2029868664,2850.95665719434
"909","Paulínia@SP",30754.015310556,599768.016339572
"910","Paulista@PE",36332.316617656,24590.7544933321
"911","Paulo Afonso@BA",40226.1012672751,19744.5465597186
"912","Pederneiras@SP",41057.995064049,72383.4243739509
"913","Pedra Branca@CE",36365.7681920187,31956.9198552851
"914","Pedreira@SP",27046.756005649,28041.2102768864
"915","Pedreiras@MA",26874.9232574303,4030.59526867599
"916","Pedro Canário@ES",24185.1429518455,23980.4114364338
"917","Pedro II@PI",25482.9201566579,82459.9711196711
"918","Pedro Leopoldo@MG",38366.3051093059,27847.4397113442
"919","Pelotas@RS",32780.5975916435,69140.564476331
"920","Penápolis@SP",30197.4563679839,15556.3166137248
"921","Penedo@AL",29200.4722281497,5960.60301237002
"922","Pentecoste@CE",42635.8827811062,344675.068768748
"923","Pereira Barreto@SP",32535.2205997769,110.313909618278
"924","Peruíbe@SP",27078.5440096463,6845.1015597208
"925","Petrolândia@PE",28807.7142960411,2020.34632225276
"926","Petrolina@PE",55836.6456842297,118313.340314842
"927","Petrópolis@RJ",52079.4989705042,34131.9195345703
"928","Piancó@PB",26759.3379619281,543.812858217694
"929","Picos@PI",48440.6107229157,114446.832736249
"930","Picuí@PB",29601.8092909257,74565.255727732
"931","Piedade@SP",25466.9961745473,465.946439249216
"932","Pilar do Sul@SP",30967.9581756921,200326.908829333
"933","Pilar@AL",17928.0276320038,78634.4978400212
"934","Pimenta Bueno@RO",17978.2721312335,29987.2177836285
"935","Pindamonhangaba@SP",35476.7673798223,242248.581127743
"936","Pindaré-Mirim@MA",19689.4482638437,20092.3810589117
"937","Pindobaçu@BA",28640.0007922878,3390258.35718884
"938","Pindoretama@CE",44918.4303996511,651124079535.24
"939","Pinheiros@ES",40019.5543892657,19119.5409967869
"940","Pio IX@PI",25305.3543618127,0.627132486210545
"941","Piracanjuba@GO",27837.7427032819,7271006.26600432
"942","Piracicaba@SP",32294.1876027234,50449.7159830252
"943","Piracuruca@PI",40138.583054645,5402.62590447701
"944","Piraju@SP",24741.76349365,2962.86460076518
"945","Piranga@MG",35488.0299230714,8204.54128659514
"946","Pirapora@MG",35233.6322275646,2950623.54591166
"947","Piraquara@PR",29832.6123353337,64749.0655170077
"948","Pirassununga@SP",31447.6653382089,23531.1535266638
"949","Piratini@RS",16179.0904417909,65382.7043681769
"950","Pirenópolis@GO",23695.7670160831,2200.88987681995
"951","Piripiri@PI",31347.2976766155,66863.7246970273
"952","Pitanga@PR",17432.9723629261,343438.962317802
"953","Pitangui@MG",46581.3267674373,52144.7695796203
"954","Piumhi@MG",47351.0029779842,562014.843166968
"955","Plácido de Castro@AC",10619.4905332278,18870.9700878588
"956","Planaltina@GO",17570.8689940134,9058.88423451043
"957","Poá@SP",28024.9131639444,144696.15646309
"958","Poço Verde@SE",27068.3993632405,36883.2397315661
"959","Poções@BA",21976.5163944347,170221.382857184
"960","Poconé@MT",24696.6605440725,3249.14255039919
"961","Poços de Caldas@MG",32566.5884273115,17163.2342196342
"962","Pojuca@BA",35568.3596118248,6280.35142703216
"963","Pombal@PB",46826.4610625428,14011.4486840589
"964","Ponta de Pedras@PA",15750.2573000362,6796.79446555901
"965","Ponta Grossa@PR",34445.7696083582,66293.5953617528
"966","Ponta Porã@MS",24082.7677498634,9806.84615007275
"967","Pontal@SP",31012.5462023083,4440.66350697706
"968","Pontes e Lacerda@MT",23752.884977543,482012.160587527
"969","Porangatu@GO",31245.0844259519,686475.912466444
"970","Portalegre@RN",24248.7925095457,1639641.65744665
"971","Porteirinha@MG",37044.5225779674,99410.6969450022
"972","Portel@PA",11492.6478066876,10223.3871945893
"973","Porto Acre@AC",14474.3818791088,2249417.90710117
"974","Porto Alegre@RS",41893.6225520188,121707.76655774
"975","Porto Calvo@AL",21959.4991257333,4479.35432473221
